Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 20,Unnamed: 21
,[국제방송교류재단] 공공저작물 권리확인 요청 목록 (대표홈페이지),,,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,3612,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/13/2024,,2024-03-13 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3613,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/12/2024,,2024-03-12 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3614,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/11/2024,,2024-03-11 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3615,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/08/2024,,2024-03-08 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3616,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/07/2024,,2024-03-07 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3617,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/06/2024,,2024-03-06 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3618,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/05/2024,,2024-03-05 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3619,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/04/2024,,2024-03-04 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3620,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 03/01/2024,,2024-03-01 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3621,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/29/2024,,2024-02-29 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3622,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/28/2024,,2024-02-28 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3623,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/27/2024,,2024-02-27 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3624,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/26/2024,,2024-02-26 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3625,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/23/2024,,2024-02-23 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3626,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/22/2024,,2024-02-22 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3627,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/21/2024,,2024-02-21 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3628,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/20/2024,,2024-02-20 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3629,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/19/2024,,2024-02-19 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3630,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/16/2024,,2024-02-16 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3631,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/15/2024,,2024-02-15 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3632,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/14/2024,,2024-02-14 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3633,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/13/2024,,2024-02-13 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3634,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/09/2024,,2024-02-09 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3635,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/08/2024,,2024-02-08 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3636,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/07/2024,,2024-02-07 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3637,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/06/2024,,2024-02-06 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3638,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/05/2024,,2024-02-05 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3639,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/02/2024,,2024-02-02 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3640,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 02/01/2024,,2024-02-01 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3641,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/31/2024,,2024-01-31 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3642,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/30/2024,,2024-01-30 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3643,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/29/2024,,2024-01-29 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3644,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/26/2024,,2024-01-26 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3645,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/25 /2024,,2024-01-25 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3646,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/24/2024,,2024-01-24 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3647,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/23/2024,,2024-01-23 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3648,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/22/2024,,2024-01-22 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3649,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/19/2024,,2024-01-19 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3650,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/18/2024,,2024-01-18 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3651,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/17/2024,,2024-01-17 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3652,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/16/2024,,2024-01-16 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3653,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/15/2024,,2024-01-15 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3654,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/12/2024,,2024-01-12 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3655,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/11/2024,,2024-01-11 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3656,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/10/2024,,2024-01-10 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3657,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/09/2024,,2024-01-09 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3658,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/08/2024,,2024-01-08 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3659,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/05/2024,,2024-01-05 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3660,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/04/2024,,2024-01-04 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3661,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/03/2024,,2024-01-03 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3662,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/02/2024,,2024-01-02 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3663,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 01/01/2024,,2024-01-01 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3664,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/29/2023,,2023-12-29 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3665,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/28/2023,,2023-12-28 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3666,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/27/2023,,2023-12-27 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3667,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/26/2023,,2023-12-26 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3668,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/25/2023,,2023-12-25 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3669,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/22/2023,,2023-12-22 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3670,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/21/2023,,2023-12-21 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3671,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/20/2023,,2023-12-20 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3672,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/19/2023,,2023-12-19 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3673,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/18/2023,,2023-12-18 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3674,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/15/2023,,2023-12-15 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3675,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/14/2023,,2023-12-14 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3676,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/13/2023,,2023-12-13 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3677,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/12/2023,,2023-12-12 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3678,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/11/2023,,2023-12-11 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3679,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/08/2023,,2023-12-08 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3680,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/07/2023,,2023-12-07 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3681,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/06/2023,,2023-12-06 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3682,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/05/2023,,2023-12-05 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3683,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/04/2023,,2023-12-04 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3684,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 12/01/2023,,2023-12-01 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3685,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/30/2023,,2023-11-30 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3686,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/29/2023,,2023-11-29 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3687,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/28/2023,,2023-11-28 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3688,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/27/2023,,2023-11-27 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3689,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/24/2023,,2023-11-24 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3690,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/23/2023,,2023-11-23 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3691,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/22/2023,,2023-11-22 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3692,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/21/2023,,2023-11-21 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3693,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/20/2023,,2023-11-20 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3694,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/17/2023,,2023-11-17 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3695,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/16/2023,,2023-11-17 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3696,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/15/2023,,2023-11-15 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3697,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/14/2023,,2023-11-14 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3698,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/13/2023,,2023-11-13 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3699,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/10/2023,,2023-11-10 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3700,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/09/2023,,2023-11-09 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3701,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/08/2023,,2023-11-08 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3702,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/07/2023,,2023-11-07 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3703,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/06/2023,,2023-11-06 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3704,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/03/2023,,2023-11-03 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3705,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/02/2023,,2023-11-02 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3706,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 11/01/2023,,2023-11-01 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3707,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/31/2023,,2023-10-31 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3708,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/30/2023,,2023-10-30 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3709,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/27/2023,,2023-10-27 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3710,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/26/2023,,2023-10-26 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3711,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/25/2023,,2023-10-25 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3712,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/24/2023,,2023-10-24 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3713,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/23/2023,,2023-10-23 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3714,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/20/2023,,2023-10-20 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3715,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/19/2023,,2023-10-19 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3716,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/18/2023,,2023-10-18 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3717,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/17/2023,,2023-10-17 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3718,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/16/2023,,2023-10-16 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3719,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/13/2023,,2023-10-13 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3720,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/12/2023,,2023-10-12 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3721,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/11/2023,,2023-10-11 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3722,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/10/2023,,2023-10-10 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3723,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/09/2023,,2023-10-09 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,3724,아리랑국제방송,HOME > RADIO > PodCast > KOREA NOW > Focus on Headline,Focus on Headline,Focus on Headline 10/05/2023,,2023-10-05 00:00:00,없음,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
